X,Y,Z
846.4586,90.0854,1004.7455
847.4395,90.0180,1004.7623
848.4204,89.9530,1004.7787
849.4013,89.8903,1004.7945
850.3822,89.8301,1004.8099
851.3631,89.7725,1004.8248
852.3439,89.7175,1004.8391
853.3248,89.6651,1004.8530
854.3057,89.6154,1004.8662
855.2866,89.5684,1004.8789
856.2675,89.5243,1004.8911
857.2484,89.4829,1004.9027
858.2293,89.4445,1004.9136
859.2102,89.4090,1004.9240
860.1911,89.3765,1004.9338
861.1720,89.3470,1004.9430
862.1529,89.3205,1004.9516
863.1338,89.2970,1004.9596
864.1146,89.2767,1004.9669
865.0955,89.2594,1004.9737
866.0764,89.2452,1004.9798
867.0573,89.2342,1004.9852
868.0382,89.2263,1004.9901
869.0191,89.2216,1004.9942
100.0000,91.9150,1002.3532
100.9809,91.9162,1002.3561
101.9618,91.9197,1002.3583
102.9427,91.9256,1002.3598
103.9236,91.9339,1002.3606
104.9045,91.9445,1002.3608
105.8854,91.9575,1002.3602
106.8662,91.9728,1002.3590
107.8471,91.9904,1002.3571
108.8280,92.0102,1002.3546
109.8089,92.0324,1002.3514
110.7898,92.0568,1002.3475
111.7707,92.0834,1002.3430
112.7516,92.1122,1002.3378
113.7325,92.1432,1002.3320
114.7134,92.1763,1002.3256
115.6943,92.2115,1002.3186
116.6752,92.2488,1002.3109
117.6561,92.2881,1002.3027
118.6369,92.3294,1002.2939
119.6178,92.3726,1002.2845
120.5987,92.4177,1002.2746
121.5796,92.4647,1002.2642
122.5605,92.5135,1002.2532
123.5414,92.5640,1002.2417
124.5223,92.6163,1002.2297
125.5032,92.6702,1002.2172
126.4841,92.7257,1002.2043
127.4650,92.7827,1002.1909
128.4459,92.8412,1002.1771
129.4268,92.9011,1002.1628
130.4076,92.9624,1002.1482
131.3885,93.0249,1002.1332
132.3694,93.0887,1002.1179
133.3503,93.1537,1002.1022
134.3312,93.2198,1002.0861
135.3121,93.2868,1002.0698
136.2930,93.3549,1002.0532
137.2739,93.4238,1002.0364
138.2548,93.4936,1002.0193
139.2357,93.5641,1002.0019
140.2166,93.6353,1001.9844
141.1975,93.7071,1001.9667
142.1783,93.7794,1001.9489
143.1592,93.8522,1001.9309
144.1401,93.9254,1001.9128
145.1210,93.9989,1001.8946
146.1019,94.0726,1001.8764
147.0828,94.1464,1001.8581
148.0637,94.2204,1001.8398
149.0446,94.2943,1001.8214
150.0255,94.3682,1001.8031
151.0064,94.4419,1001.7849
151.9873,94.5154,1001.7667
152.9682,94.5886,1001.7486
153.9490,94.6615,1001.7306
154.9299,94.7339,1001.7127
155.9108,94.8057,1001.6950
156.8917,94.8770,1001.6775
157.8726,94.9476,1001.6601
158.8535,95.0175,1001.6430
159.8344,95.0865,1001.6261
160.8153,95.1547,1001.6095
161.7962,95.2219,1001.5931
162.7771,95.2881,1001.5771
163.7580,95.3532,1001.5613
164.7389,95.4172,1001.5459
165.7197,95.4799,1001.5309
166.7006,95.5413,1001.5162
167.6815,95.6014,1001.5019
168.6624,95.6601,1001.4880
169.6433,95.7173,1001.4746
170.6242,95.7730,1001.4616
171.6051,95.8271,1001.4491
172.5860,95.8795,1001.4370
173.5669,95.9303,1001.4255
174.5478,95.9793,1001.4144
175.5287,96.0265,1001.4039
176.5096,96.0719,1001.3939
177.4904,96.1153,1001.3845
178.4713,96.1569,1001.3756
179.4522,96.1964,1001.3673
180.4331,96.2339,1001.3596
181.4140,96.2694,1001.3525
182.3949,96.3028,1001.3460
183.3758,96.3340,1001.3401
184.3567,96.3631,1001.3349
185.3376,96.3900,1001.3303
186.3185,96.4147,1001.3263
187.2994,96.4371,1001.3230
188.2803,96.4573,1001.3204
189.2611,96.4752,1001.3184
190.2420,96.4907,1001.3171
191.2229,96.5040,1001.3165
192.2038,96.5149,1001.3165
193.1847,96.5234,1001.3173
194.1656,96.5297,1001.3187
195.1465,96.5335,1001.3208
196.1274,96.5350,1001.3236
197.1083,96.5341,1001.3271
198.0892,96.5308,1001.3313
199.0701,96.5252,1001.3362
200.0510,96.5172,1001.3417
201.0318,96.5069,1001.3480
202.0127,96.4943,1001.3549
202.9936,96.4793,1001.3625
203.9745,96.4620,1001.3708
204.9554,96.4424,1001.3798
205.9363,96.4205,1001.3894
206.9172,96.3964,1001.3996
207.8981,96.3701,1001.4105
208.8790,96.3415,1001.4221
209.8599,96.3108,1001.4343
210.8408,96.2780,1001.4471
211.8217,96.2430,1001.4605
212.8025,96.2060,1001.4746
213.7834,96.1669,1001.4892
214.7643,96.1259,1001.5044
215.7452,96.0829,1001.5202
216.7261,96.0380,1001.5365
217.7070,95.9913,1001.5533
218.6879,95.9427,1001.5707
219.6688,95.8924,1001.5886
220.6497,95.8403,1001.6070
221.6306,95.7867,1001.6259
222.6115,95.7314,1001.6453
223.5924,95.6745,1001.6651
224.5732,95.6162,1001.6853
225.5541,95.5565,1001.7060
226.5350,95.4954,1001.7270
227.5159,95.4330,1001.7485
228.4968,95.3693,1001.7703
229.4777,95.3045,1001.7924
230.4586,95.2386,1001.8148
231.4395,95.1716,1001.8376
232.4204,95.1037,1001.8606
233.4013,95.0348,1001.8839
234.3822,94.9652,1001.9075
235.3631,94.8947,1001.9313
236.3439,94.8236,1001.9552
237.3248,94.7519,1001.9794
238.3057,94.6796,1002.0037
239.2866,94.6069,1002.0281
240.2675,94.5338,1002.0527
241.2484,94.4603,1002.0773
242.2293,94.3866,1002.1020
243.2102,94.3128,1002.1268
244.1911,94.2389,1002.1516
245.1720,94.1649,1002.1764
246.1529,94.0910,1002.2012
247.1338,94.0173,1002.2259
248.1146,93.9437,1002.2506
249.0955,93.8705,1002.2752
250.0764,93.7976,1002.2996
251.0573,93.7251,1002.3240
252.0382,93.6532,1002.3482
253.0191,93.5819,1002.3722
254.0000,93.5112,1002.3961
254.9809,93.4412,1002.4197
255.9618,93.3721,1002.4431
256.9427,93.3038,1002.4663
257.9236,93.2364,1002.4891
258.9045,93.1701,1002.5117
259.8854,93.1049,1002.5340
260.8662,93.0408,1002.5559
261.8471,92.9779,1002.5774
262.8280,92.9163,1002.5986
263.8089,92.8560,1002.6194
264.7898,92.7972,1002.6398
265.7707,92.7398,1002.6598
266.7516,92.6839,1002.6793
267.7325,92.6296,1002.6984
268.7134,92.5769,1002.7170
269.6943,92.5260,1002.7351
270.6752,92.4767,1002.7527
271.6561,92.4293,1002.7697
272.6369,92.3837,1002.7863
273.6178,92.3400,1002.8022
274.5987,92.2982,1002.8177
275.5796,92.2584,1002.8325
276.5605,92.2206,1002.8468
277.5414,92.1849,1002.8604
278.5223,92.1513,1002.8734
279.5032,92.1198,1002.8859
280.4841,92.0904,1002.8977
281.4650,92.0632,1002.9088
282.4459,92.0383,1002.9193
283.4268,92.0156,1002.9292
284.4076,91.9951,1002.9384
285.3885,91.9770,1002.9469
286.3694,91.9611,1002.9548
287.3503,91.9476,1002.9620
288.3312,91.9364,1002.9685
289.3121,91.9275,1002.9743
290.2930,91.9210,1002.9794
291.2739,91.9168,1002.9839
292.2548,91.9151,1002.9876
293.2357,91.9157,1002.9907
294.2166,91.9186,1002.9931
295.1975,91.9239,1002.9947
296.1783,91.9316,1002.9957
297.1592,91.9417,1002.9961
298.1401,91.9540,1002.9957
299.1210,91.9687,1002.9946
300.1019,91.9857,1002.9929
301.0828,92.0051,1002.9905
302.0637,92.0266,1002.9875
303.0446,92.0505,1002.9838
304.0255,92.0765,1002.9794
305.0064,92.1048,1002.9744
305.9873,92.1352,1002.9688
306.9682,92.1678,1002.9625
307.9490,92.2025,1002.9556
308.9299,92.2393,1002.9481
309.9108,92.2781,1002.9401
310.8917,92.3189,1002.9314
311.8726,92.3616,1002.9222
312.8535,92.4063,1002.9124
313.8344,92.4528,1002.9021
314.8153,92.5011,1002.8912
315.7962,92.5512,1002.8799
316.7771,92.6031,1002.8680
317.7580,92.6565,1002.8556
318.7389,92.7116,1002.8428
319.7197,92.7683,1002.8295
320.7006,92.8264,1002.8158
321.6815,92.8860,1002.8017
322.6624,92.9469,1002.7872
323.6433,93.0092,1002.7723
324.6242,93.0727,1002.7570
325.6051,93.1373,1002.7414
326.5860,93.2031,1002.7254
327.5669,93.2700,1002.7092
328.5478,93.3378,1002.6926
329.5287,93.4065,1002.6758
330.5096,93.4761,1002.6588
331.4904,93.5464,1002.6415
332.4713,93.6175,1002.6241
333.4522,93.6891,1002.6064
334.4331,93.7613,1002.5886
335.4140,93.8340,1002.5707
336.3949,93.9071,1002.5526
337.3758,93.9805,1002.5344
338.3567,94.0541,1002.5162
339.3376,94.1280,1002.4979
340.3185,94.2019,1002.4796
341.2994,94.2758,1002.4613
342.2803,94.3497,1002.4430
343.2611,94.4235,1002.4247
344.2420,94.4971,1002.4065
345.2229,94.5704,1002.3884
346.2038,94.6433,1002.3703
347.1847,94.7158,1002.3524
348.1656,94.7878,1002.3347
349.1465,94.8593,1002.3171
350.1274,94.9300,1002.2997
351.1083,95.0001,1002.2825
352.0892,95.0693,1002.2656
353.0701,95.1377,1002.2489
354.0510,95.2052,1002.2324
355.0318,95.2717,1002.2163
356.0127,95.3370,1002.2005
356.9936,95.4013,1002.1850
357.9745,95.4643,1002.1698
358.9554,95.5261,1002.1551
359.9363,95.5865,1002.1407
360.9172,95.6456,1002.1267
361.8981,95.7031,1002.1132
362.8790,95.7592,1002.1001
363.8599,95.8137,1002.0874
364.8408,95.8666,1002.0752
365.8217,95.9178,1002.0635
366.8025,95.9672,1002.0524
367.7834,96.0149,1002.0417
368.7643,96.0607,1002.0316
369.7452,96.1046,1002.0220
370.7261,96.1467,1002.0130
371.7070,96.1867,1002.0046
372.6879,96.2247,1001.9967
373.6688,96.2607,1001.9895
374.6497,96.2946,1001.9828
375.6306,96.3264,1001.9768
376.6115,96.3561,1001.9714
377.5924,96.3835,1001.9666
378.5732,96.4087,1001.9625
379.5541,96.4317,1001.9590
380.5350,96.4525,1001.9562
381.5159,96.4709,1001.9541
382.4968,96.4871,1001.9526
383.4777,96.5009,1001.9518
384.4586,96.5124,1001.9517
385.4395,96.5215,1001.9523
386.4204,96.5283,1001.9535
387.4013,96.5328,1001.9555
388.3822,96.5348,1001.9581
389.3631,96.5345,1001.9614
390.3439,96.5319,1001.9654
391.3248,96.5268,1001.9701
392.3057,96.5195,1001.9755
393.2866,96.5097,1001.9816
394.2675,96.4976,1001.9884
395.2484,96.4832,1001.9958
396.2293,96.4665,1002.0039
397.2102,96.4475,1002.0127
398.1911,96.4262,1002.0222
399.1720,96.4026,1002.0323
400.1529,96.3768,1002.0430
401.1338,96.3488,1002.0544
402.1146,96.3187,1002.0664
403.0955,96.2864,1002.0791
404.0764,96.2519,1002.0924
405.0573,96.2154,1002.1062
406.0382,96.1769,1002.1207
407.0191,96.1363,1002.1358
408.0000,96.0938,1002.1514
408.9809,96.0494,1002.1676
409.9618,96.0031,1002.1843
410.9427,95.9550,1002.2016
411.9236,95.9051,1002.2194
412.9045,95.8535,1002.2377
413.8854,95.8002,1002.2564
414.8662,95.7453,1002.2757
415.8471,95.6889,1002.2954
416.8280,95.6309,1002.3155
417.8089,95.5715,1002.3360
418.7898,95.5108,1002.3570
419.7707,95.4487,1002.3783
420.7516,95.3853,1002.4000
421.7325,95.3208,1002.4221
422.7134,95.2551,1002.4445
423.6943,95.1884,1002.4671
424.6752,95.1207,1002.4901
425.6561,95.0521,1002.5133
426.6369,94.9826,1002.5368
427.6178,94.9124,1002.5606
428.5987,94.8415,1002.5845
429.5796,94.7699,1002.6086
430.5605,94.6977,1002.6328
431.5414,94.6251,1002.6572
432.5223,94.5521,1002.6818
433.5032,94.4787,1002.7064
434.4841,94.4051,1002.7311
435.4650,94.3313,1002.7559
436.4459,94.2574,1002.7806
437.4268,94.1834,1002.8054
438.4076,94.1095,1002.8302
439.3885,94.0357,1002.8550
440.3694,93.9621,1002.8797
441.3503,93.8888,1002.9043
442.3312,93.8158,1002.9288
443.3121,93.7432,1002.9532
444.2930,93.6711,1002.9774
445.2739,93.5996,1003.0015
446.2548,93.5288,1003.0254
447.2357,93.4586,1003.0491
448.2166,93.3893,1003.0725
449.1975,93.3208,1003.0958
450.1783,93.2532,1003.1187
451.1592,93.1866,1003.1413
452.1401,93.1211,1003.1637
453.1210,93.0567,1003.1857
454.1019,92.9935,1003.2073
455.0828,92.9316,1003.2286
456.0637,92.8710,1003.2495
457.0446,92.8117,1003.2700
458.0255,92.7540,1003.2901
459.0064,92.6977,1003.3097
459.9873,92.6430,1003.3289
460.9682,92.5899,1003.3476
461.9490,92.5386,1003.3659
462.9299,92.4889,1003.3836
463.9108,92.4410,1003.4008
464.8917,92.3949,1003.4174
465.8726,92.3508,1003.4336
466.8535,92.3085,1003.4491
467.8344,92.2682,1003.4641
468.8153,92.2299,1003.4785
469.7962,92.1936,1003.4923
470.7771,92.1595,1003.5055
471.7580,92.1274,1003.5181
472.7389,92.0975,1003.5300
473.7197,92.0698,1003.5413
474.7006,92.0443,1003.5520
475.6815,92.0210,1003.5620
476.6624,92.0000,1003.5714
477.6433,91.9813,1003.5801
478.6242,91.9648,1003.5881
479.6051,91.9507,1003.5955
480.5860,91.9389,1003.6022
481.5669,91.9295,1003.6081
482.5478,91.9224,1003.6135
483.5287,91.9177,1003.6181
484.5096,91.9153,1003.6220
485.4904,91.9153,1003.6252
486.4713,91.9177,1003.6278
487.4522,91.9224,1003.6296
488.4331,91.9295,1003.6308
489.4140,91.9389,1003.6313
490.3949,91.9507,1003.6311
491.3758,91.9648,1003.6302
492.3567,91.9813,1003.6287
493.3376,92.0000,1003.6264
494.3185,92.0210,1003.6235
495.2994,92.0443,1003.6200
496.2803,92.0698,1003.6158
497.2611,92.0975,1003.6110
498.2420,92.1274,1003.6055
499.2229,92.1595,1003.5994
500.2038,92.1936,1003.5926
501.1847,92.2299,1003.5853
502.1656,92.2682,1003.5774
503.1465,92.3085,1003.5689
504.1274,92.3508,1003.5598
505.1083,92.3949,1003.5501
506.0892,92.4410,1003.5400
507.0701,92.4889,1003.5292
508.0510,92.5386,1003.5180
509.0318,92.5899,1003.5062
510.0127,92.6430,1003.4940
510.9936,92.6977,1003.4813
511.9745,92.7540,1003.4681
512.9554,92.8117,1003.4545
513.9363,92.8710,1003.4405
514.9172,92.9316,1003.4261
515.8981,92.9935,1003.4113
516.8790,93.0567,1003.3961
517.8599,93.1211,1003.3805
518.8408,93.1866,1003.3647
519.8217,93.2532,1003.3485
520.8025,93.3208,1003.3320
521.7834,93.3893,1003.3153
522.7643,93.4586,1003.2983
523.7452,93.5288,1003.2811
524.7261,93.5996,1003.2637
525.7070,93.6711,1003.2461
526.6879,93.7432,1003.2283
527.6688,93.8158,1003.2104
528.6497,93.8888,1003.1924
529.6306,93.9621,1003.1742
530.6115,94.0357,1003.1560
531.5924,94.1095,1003.1377
532.5732,94.1834,1003.1194
533.5541,94.2574,1003.1011
534.5350,94.3313,1003.0828
535.5159,94.4051,1003.0645
536.4968,94.4787,1003.0463
537.4777,94.5521,1003.0281
538.4586,94.6251,1003.0101
539.4395,94.6977,1002.9921
540.4204,94.7699,1002.9743
541.4013,94.8415,1002.9567
542.3822,94.9124,1002.9393
543.3631,94.9826,1002.9220
544.3439,95.0521,1002.9050
545.3248,95.1207,1002.8883
546.3057,95.1884,1002.8718
547.2866,95.2551,1002.8555
548.2675,95.3208,1002.8396
549.2484,95.3853,1002.8241
550.2293,95.4487,1002.8088
551.2102,95.5108,1002.7940
552.1911,95.5715,1002.7795
553.1720,95.6309,1002.7654
554.1529,95.6889,1002.7518
555.1338,95.7453,1002.7385
556.1146,95.8002,1002.7258
557.0955,95.8535,1002.7135
558.0764,95.9051,1002.7017
559.0573,95.9550,1002.6904
560.0382,96.0031,1002.6796
561.0191,96.0494,1002.6693
562.0000,96.0938,1002.6596
562.9809,96.1363,1002.6505
563.9618,96.1769,1002.6419
564.9427,96.2154,1002.6339
565.9236,96.2519,1002.6265
566.9045,96.2864,1002.6197
567.8854,96.3187,1002.6135
568.8662,96.3488,1002.6079
569.8471,96.3768,1002.6030
570.8280,96.4026,1002.5987
571.8089,96.4262,1002.5951
572.7898,96.4475,1002.5921
573.7707,96.4665,1002.5898
574.7516,96.4832,1002.5882
575.7325,96.4976,1002.5872
576.7134,96.5097,1002.5869
577.6943,96.5195,1002.5873
578.6752,96.5268,1002.5884
579.6561,96.5319,1002.5902
580.6369,96.5345,1002.5926
581.6178,96.5348,1002.5958
582.5987,96.5328,1002.5996
583.5796,96.5283,1002.6042
584.5605,96.5215,1002.6094
585.5414,96.5124,1002.6153
586.5223,96.5009,1002.6219
587.5032,96.4871,1002.6291
588.4841,96.4709,1002.6371
589.4650,96.4525,1002.6457
590.4459,96.4317,1002.6550
591.4268,96.4087,1002.6649
592.4076,96.3835,1002.6755
593.3885,96.3561,1002.6867
594.3694,96.3264,1002.6986
595.3503,96.2946,1002.7111
596.3312,96.2607,1002.7242
597.3121,96.2247,1002.7380
598.2930,96.1867,1002.7523
599.2739,96.1467,1002.7672
600.2548,96.1046,1002.7827
601.2357,96.0607,1002.7987
602.2166,96.0149,1002.8153
603.1975,95.9672,1002.8325
604.1783,95.9178,1002.8501
605.1592,95.8666,1002.8683
606.1401,95.8137,1002.8869
607.1210,95.7592,1002.9061
608.1019,95.7031,1002.9256
609.0828,95.6456,1002.9457
610.0637,95.5865,1002.9661
611.0446,95.5261,1002.9870
612.0255,95.4643,1003.0082
613.0064,95.4013,1003.0298
613.9873,95.3370,1003.0518
614.9682,95.2717,1003.0741
615.9490,95.2052,1003.0967
616.9299,95.1377,1003.1196
617.9108,95.0693,1003.1428
618.8917,95.0001,1003.1662
619.8726,94.9300,1003.1899
620.8535,94.8593,1003.2137
621.8344,94.7878,1003.2378
622.8153,94.7158,1003.2620
623.7962,94.6433,1003.2864
624.7771,94.5704,1003.3109
625.7580,94.4971,1003.3355
626.7389,94.4235,1003.3602
627.7197,94.3497,1003.3849
628.7006,94.2758,1003.4097
629.6815,94.2019,1003.4345
630.6624,94.1280,1003.4593
631.6433,94.0541,1003.4840
632.6242,93.9805,1003.5087
633.6051,93.9071,1003.5334
634.5860,93.8340,1003.5579
635.5669,93.7613,1003.5823
636.5478,93.6891,1003.6066
637.5287,93.6175,1003.6308
638.5096,93.5464,1003.6547
639.4904,93.4761,1003.6784
640.4713,93.4065,1003.7020
641.4522,93.3378,1003.7252
642.4331,93.2700,1003.7482
643.4140,93.2031,1003.7710
644.3949,93.1373,1003.7934
645.3758,93.0727,1003.8155
646.3567,93.0092,1003.8372
647.3376,92.9469,1003.8586
648.3185,92.8860,1003.8796
649.2994,92.8264,1003.9002
650.2803,92.7683,1003.9204
651.2611,92.7116,1003.9401
652.2420,92.6565,1003.9594
653.2229,92.6031,1003.9783
654.2038,92.5512,1003.9966
655.1847,92.5011,1004.0144
656.1656,92.4528,1004.0318
657.1465,92.4063,1004.0486
658.1274,92.3616,1004.0648
659.1083,92.3189,1004.0805
660.0892,92.2781,1004.0957
661.0701,92.2393,1004.1102
662.0510,92.2025,1004.1242
663.0318,92.1678,1004.1375
664.0127,92.1352,1004.1502
664.9936,92.1048,1004.1623
665.9745,92.0765,1004.1738
666.9554,92.0505,1004.1847
667.9363,92.0266,1004.1948
668.9172,92.0051,1004.2044
669.8981,91.9857,1004.2132
670.8790,91.9687,1004.2214
671.8599,91.9540,1004.2290
672.8408,91.9417,1004.2358
673.8217,91.9316,1004.2420
674.8025,91.9239,1004.2474
675.7834,91.9186,1004.2522
676.7643,91.9157,1004.2563
677.7452,91.9151,1004.2597
678.7261,91.9168,1004.2625
679.7070,91.9210,1004.2645
680.6879,91.9275,1004.2658
681.6688,91.9364,1004.2665
682.6497,91.9476,1004.2665
683.6306,91.9611,1004.2657
684.6115,91.9770,1004.2644
685.5924,91.9951,1004.2623
686.5732,92.0156,1004.2596
687.5541,92.0383,1004.2562
688.5350,92.0632,1004.2522
689.5159,92.0904,1004.2475
690.4968,92.1198,1004.2422
691.4777,92.1513,1004.2362
692.4586,92.1849,1004.2296
693.4395,92.2206,1004.2225
694.4204,92.2584,1004.2147
695.4013,92.2982,1004.2063
696.3822,92.3400,1004.1974
697.3631,92.3837,1004.1879
698.3439,92.4293,1004.1778
699.3248,92.4767,1004.1672
700.3057,92.5260,1004.1561
701.2866,92.5769,1004.1445
702.2675,92.6296,1004.1324
703.2484,92.6839,1004.1198
704.2293,92.7398,1004.1067
705.2102,92.7972,1004.0932
706.1911,92.8560,1004.0793
707.1720,92.9163,1004.0650
708.1529,92.9779,1004.0503
709.1338,93.0408,1004.0352
710.1146,93.1049,1004.0197
711.0955,93.1701,1004.0039
712.0764,93.2364,1003.9878
713.0573,93.3038,1003.9714
714.0382,93.3721,1003.9548
715.0191,93.4412,1003.9378
716.0000,93.5112,1003.9207
716.9809,93.5819,1003.9033
717.9618,93.6532,1003.8858
718.9427,93.7251,1003.8680
719.9236,93.7976,1003.8501
720.9045,93.8705,1003.8321
721.8854,93.9437,1003.8140
722.8662,94.0173,1003.7958
723.8471,94.0910,1003.7776
724.8280,94.1649,1003.7592
725.8089,94.2389,1003.7409
726.7898,94.3128,1003.7226
727.7707,94.3866,1003.7043
728.7516,94.4603,1003.6861
729.7325,94.5338,1003.6679
730.7134,94.6069,1003.6498
731.6943,94.6796,1003.6319
732.6752,94.7519,1003.6140
733.6561,94.8236,1003.5964
734.6369,94.8947,1003.5789
735.6178,94.9652,1003.5616
736.5987,95.0348,1003.5445
737.5796,95.1037,1003.5277
738.5605,95.1716,1003.5111
739.5414,95.2386,1003.4948
740.5223,95.3045,1003.4788
741.5032,95.3693,1003.4632
742.4841,95.4330,1003.4479
743.4650,95.4954,1003.4329
744.4459,95.5565,1003.4183
745.4268,95.6162,1003.4041
746.4076,95.6745,1003.3904
747.3885,95.7314,1003.3771
748.3694,95.7867,1003.3642
749.3503,95.8403,1003.3518
750.3312,95.8924,1003.3398
751.3121,95.9427,1003.3284
752.2930,95.9913,1003.3175
753.2739,96.0380,1003.3071
754.2548,96.0829,1003.2972
755.2357,96.1259,1003.2879
756.2166,96.1669,1003.2792
757.1975,96.2060,1003.2711
758.1783,96.2430,1003.2635
759.1592,96.2780,1003.2566
760.1401,96.3108,1003.2502
761.1210,96.3415,1003.2445
762.1019,96.3701,1003.2394
763.0828,96.3964,1003.2350
764.0637,96.4205,1003.2312
765.0446,96.4424,1003.2280
766.0255,96.4620,1003.2256
767.0064,96.4793,1003.2238
767.9873,96.4943,1003.2226
768.9682,96.5069,1003.2222
769.9490,96.5172,1003.2224
770.9299,96.5252,1003.2233
771.9108,96.5308,1003.2249
772.8917,96.5341,1003.2272
773.8726,96.5350,1003.2302
774.8535,96.5335,1003.2339
775.8344,96.5297,1003.2382
776.8153,96.5234,1003.2433
777.7962,96.5149,1003.2490
778.7771,96.5040,1003.2554
779.7580,96.4907,1003.2625
780.7389,96.4752,1003.2703
781.7197,96.4573,1003.2787
782.7006,96.4371,1003.2878
783.6815,96.4147,1003.2976
784.6624,96.3900,1003.3081
785.6433,96.3631,1003.3191
786.6242,96.3340,1003.3308
787.6051,96.3028,1003.3432
788.5860,96.2694,1003.3562
789.5669,96.2339,1003.3697
790.5478,96.1964,1003.3839
791.5287,96.1569,1003.3987
792.5096,96.1153,1003.4140
793.4904,96.0719,1003.4299
794.4713,96.0265,1003.4464
795.4522,95.9793,1003.4634
796.4331,95.9303,1003.4809
797.4140,95.8795,1003.4989
798.3949,95.8271,1003.5175
799.3758,95.7730,1003.5365
800.3567,95.7173,1003.5559
801.3376,95.6601,1003.5759
802.3185,95.6014,1003.5962
803.2994,95.5413,1003.6170
804.2803,95.4799,1003.6381
805.2611,95.4172,1003.6596
806.2420,95.3532,1003.6815
807.2229,95.2881,1003.7037
808.2038,95.2219,1003.7263
809.1847,95.1547,1003.7491
810.1656,95.0865,1003.7722
811.1465,95.0175,1003.7956
812.1274,94.9476,1003.8192
813.1083,94.8770,1003.8430
814.0892,94.8057,1003.8670
815.0701,94.7339,1003.8912
816.0510,94.6615,1003.9155
817.0318,94.5886,1003.9400
818.0127,94.5154,1003.9646
818.9936,94.4419,1003.9892
819.9745,94.3682,1004.0140
820.9554,94.2943,1004.0387
821.9363,94.2204,1004.0635
822.9172,94.1464,1004.0883
823.8981,94.0726,1004.1131
824.8790,93.9989,1004.1378
825.8599,93.9254,1004.1625
826.8408,93.8522,1004.1870
827.8217,93.7794,1004.2115
828.8025,93.7071,1004.2358
829.7834,93.6353,1004.2600
830.7643,93.5641,1004.2840
831.7452,93.4936,1004.3078
832.7261,93.4238,1004.3313
833.7070,93.3549,1004.3547
834.6879,93.2868,1004.3778
835.6688,93.2198,1004.4006
836.6497,93.1537,1004.4230
837.6306,93.0887,1004.4452
838.6115,93.0249,1004.4671
839.5924,92.9624,1004.4885
840.5732,92.9011,1004.5096
841.5541,92.8412,1004.5303
842.5350,92.7827,1004.5506
843.5159,92.7257,1004.5705
844.4968,92.6702,1004.5899
845.4777,92.6163,1004.6088
846.4586,92.5640,1004.6273
847.4395,92.5135,1004.6453
848.4204,92.4647,1004.6627
849.4013,92.4177,1004.6797
850.3822,92.3726,1004.6961
851.3631,92.3294,1004.7119
852.3439,92.2881,1004.7272
853.3248,92.2488,1004.7419
