X,Y,Z,,
860.1911,73.4413,1006.2086,,
861.1720,73.3675,1006.2119,,
862.1529,73.3012,1006.2151,,
863.1338,73.2426,1006.2183,,
864.1146,73.1916,1006.2216,,
865.0955,73.1484,1006.2248,,
866.0764,73.1131,1006.2281,,
867.0573,73.0855,1006.2313,,
868.0382,73.0658,1006.2345,,
869.0191,73.0539,1006.2378,,
100.0000,75.7450,1003.1390,,
100.9809,75.7486,1003.1417,,
101.9618,75.7592,1003.1445,,
102.9427,75.7769,1003.1475,,
103.9236,75.8018,1003.1506,,
104.9045,75.8336,1003.1538,,
105.8854,75.8725,1003.1572,,
106.8662,75.9183,1003.1607,,
107.8471,75.9711,1003.1644,,
108.8280,76.0307,1003.1682,,
109.8089,76.0972,1003.1722,,
110.7898,76.1703,1003.1763,,
111.7707,76.2502,1003.1806,,
112.7516,76.3366,1003.1849,,
113.7325,76.4296,1003.1895,,
114.7134,76.5289,1003.1941,,
115.6943,76.6345,1003.1989,,
116.6752,76.7464,1003.2039,,
117.6561,76.8643,1003.2089,,
118.6369,76.9881,1003.2141,,
119.6178,77.1178,1003.2195,,
120.5987,77.2532,1003.2249,,
121.5796,77.3941,1003.2305,,
122.5605,77.5405,1003.2362,,
123.5414,77.6921,1003.2420,,
124.5223,77.8488,1003.2479,,
125.5032,78.0105,1003.2540,,
126.4841,78.1770,1003.2602,,
127.4650,78.3480,1003.2664,,
128.4459,78.5235,1003.2728,,
129.4268,78.7033,1003.2793,,
130.4076,78.8871,1003.2858,,
131.3885,79.0748,1003.2925,,
132.3694,79.2662,1003.2993,,
133.3503,79.4611,1003.3061,,
134.3312,79.6593,1003.3131,,
135.3121,79.8605,1003.3201,,
136.2930,80.0647,1003.3272,,
137.2739,80.2715,1003.3343,,
138.2548,80.4808,1003.3415,,
139.2357,80.6924,1003.3488,,
140.2166,80.9060,1003.3562,,
141.1975,81.1213,1003.3636,,
142.1783,81.3383,1003.3711,,
143.1592,81.5567,1003.3786,,
144.1401,81.7762,1003.3861,,
145.1210,81.9966,1003.3937,,
146.1019,82.2177,1003.4014,,
147.0828,82.4393,1003.4090,,
148.0637,82.6611,1003.4167,,
149.0446,82.8830,1003.4244,,
150.0255,83.1046,1003.4321,,
151.0064,83.3258,1003.4398,,
151.9873,83.5463,1003.4476,,
152.9682,83.7659,1003.4553,,
153.9490,83.9844,1003.4630,,
154.9299,84.2016,1003.4708,,
155.9108,84.4172,1003.4785,,
156.8917,84.6310,1003.4862,,
157.8726,84.8428,1003.4939,,
158.8535,85.0524,1003.5015,,
159.8344,85.2596,1003.5092,,
160.8153,85.4641,1003.5167,,
161.7962,85.6657,1003.5243,,
162.7771,85.8643,1003.5318,,
163.7580,86.0596,1003.5393,,
164.7389,86.2515,1003.5467,,
165.7197,86.4397,1003.5540,,
166.7006,86.6240,1003.5613,,
167.6815,86.8042,1003.5686,,
168.6624,86.9803,1003.5757,,
169.6433,87.1519,1003.5828,,
170.6242,87.3189,1003.5898,,
171.6051,87.4812,1003.5967,,
172.5860,87.6386,1003.6036,,
173.5669,87.7908,1003.6103,,
174.5478,87.9379,1003.6170,,
175.5287,88.0795,1003.6236,,
176.5096,88.2156,1003.6300,,
177.4904,88.3460,1003.6364,,
178.4713,88.4706,1003.6427,,
179.4522,88.5892,1003.6488,,
180.4331,88.7018,1003.6549,,
181.4140,88.8082,1003.6608,,
182.3949,88.9084,1003.6666,,
183.3758,89.0021,1003.6723,,
184.3567,89.0894,1003.6779,,
185.3376,89.1700,1003.6834,,
186.3185,89.2441,1003.6887,,
187.2994,89.3114,1003.6939,,
188.2803,89.3718,1003.6989,,
189.2611,89.4255,1003.7039,,
190.2420,89.4722,1003.7087,,
191.2229,89.5119,1003.7133,,
192.2038,89.5447,1003.7178,,
193.1847,89.5703,1003.7222,,
194.1656,89.5890,1003.7265,,
195.1465,89.6005,1003.7306,,
196.1274,89.6049,1003.7345,,
197.1083,89.6023,1003.7384,,
198.0892,89.5925,1003.7420,,
199.0701,89.5757,1003.7456,,
200.0510,89.5517,1003.7489,,
201.0318,89.5208,1003.7522,,
202.0127,89.4828,1003.7553,,
202.9936,89.4378,1003.7582,,
203.9745,89.3859,1003.7611,,
204.9554,89.3271,1003.7637,,
205.9363,89.2615,1003.7663,,
206.9172,89.1892,1003.7686,,
207.8981,89.1102,1003.7709,,
208.8790,89.0245,1003.7730,,
209.8599,88.9324,1003.7749,,
210.8408,88.8339,1003.7768,,
211.8217,88.7290,1003.7785,,
212.8025,88.6179,1003.7800,,
213.7834,88.5008,1003.7814,,
214.7643,88.3777,1003.7827,,
215.7452,88.2487,1003.7839,,
216.7261,88.1140,1003.7849,,
217.7070,87.9738,1003.7858,,
218.6879,87.8281,1003.7866,,
219.6688,87.6771,1003.7873,,
220.6497,87.5210,1003.7879,,
221.6306,87.3600,1003.7883,,
222.6115,87.1941,1003.7886,,
223.5924,87.0236,1003.7888,,
224.5732,86.8487,1003.7890,,
225.5541,86.6694,1003.7890,,
226.5350,86.4861,1003.7889,,
227.5159,86.2989,1003.7887,,
228.4968,86.1079,1003.7884,,
229.4777,85.9135,1003.7881,,
230.4586,85.7157,1003.7876,,
231.4395,85.5148,1003.7871,,
232.4204,85.3110,1003.7865,,
233.4013,85.1045,1003.7858,,
234.3822,84.8955,1003.7851,,
235.3631,84.6842,1003.7842,,
236.3439,84.4708,1003.7834,,
237.3248,84.2557,1003.7824,,
238.3057,84.0389,1003.7815,,
239.2866,83.8207,1003.7804,,
240.2675,83.6013,1003.7794,,
241.2484,83.3810,1003.7782,,
242.2293,83.1599,1003.7771,,
243.2102,82.9384,1003.7759,,
244.1911,82.7166,1003.7747,,
245.1720,82.4947,1003.7735,,
246.1529,82.2731,1003.7722,,
247.1338,82.0518,1003.7710,,
248.1146,81.8312,1003.7697,,
249.0955,81.6115,1003.7685,,
250.0764,81.3928,1003.7672,,
251.0573,81.1754,1003.7659,,
252.0382,80.9596,1003.7647,,
253.0191,80.7456,1003.7635,,
254.0000,80.5335,1003.7623,,
254.9809,80.3236,1003.7611,,
255.9618,80.1162,1003.7599,,
256.9427,79.9113,1003.7588,,
257.9236,79.7093,1003.7577,,
258.9045,79.5103,1003.7567,,
259.8854,79.3146,1003.7557,,
260.8662,79.1223,1003.7547,,
261.8471,78.9337,1003.7538,,
262.8280,78.7489,1003.7530,,
263.8089,78.5681,1003.7523,,
264.7898,78.3915,1003.7516,,
265.7707,78.2193,1003.7509,,
266.7516,78.0517,1003.7504,,
267.7325,77.8888,1003.7499,,
268.7134,77.7308,1003.7496,,
269.6943,77.5779,1003.7493,,
270.6752,77.4302,1003.7491,,
271.6561,77.2879,1003.7489,,
272.6369,77.1511,1003.7489,,
273.6178,77.0200,1003.7490,,
274.5987,76.8947,1003.7492,,
275.5796,76.7753,1003.7495,,
276.5605,76.6619,1003.7499,,
277.5414,76.5547,1003.7505,,
278.5223,76.4538,1003.7511,,
279.5032,76.3593,1003.7519,,
280.4841,76.2712,1003.7528,,
281.4650,76.1897,1003.7538,,
282.4459,76.1148,1003.7549,,
283.4268,76.0467,1003.7562,,
284.4076,75.9853,1003.7576,,
285.3885,75.9309,1003.7591,,
286.3694,75.8833,1003.7607,,
287.3503,75.8427,1003.7625,,
288.3312,75.8091,1003.7645,,
289.3121,75.7825,1003.7665,,
290.2930,75.7630,1003.7688,,
291.2739,75.7505,1003.7711,,
292.2548,75.7452,1003.7736,,
293.2357,75.7470,1003.7762,,
294.2166,75.7559,1003.7790,,
295.1975,75.7718,1003.7820,,
296.1783,75.7949,1003.7850,,
297.1592,75.8250,1003.7882,,
298.1401,75.8621,1003.7916,,
299.1210,75.9062,1003.7951,,
300.1019,75.9572,1003.7987,,
301.0828,76.0152,1003.8025,,
302.0637,76.0799,1003.8064,,
303.0446,76.1514,1003.8105,,
304.0255,76.2296,1003.8147,,
305.0064,76.3144,1003.8191,,
305.9873,76.4057,1003.8236,,
306.9682,76.5035,1003.8282,,
307.9490,76.6075,1003.8330,,
308.9299,76.7178,1003.8379,,
309.9108,76.8342,1003.8429,,
310.8917,76.9566,1003.8481,,
311.8726,77.0849,1003.8534,,
312.8535,77.2188,1003.8588,,
313.8344,77.3584,1003.8643,,
314.8153,77.5034,1003.8700,,
315.7962,77.6537,1003.8758,,
316.7771,77.8092,1003.8817,,
317.7580,77.9696,1003.8877,,
318.7389,78.1349,1003.8939,,
319.7197,78.3048,1003.9001,,
320.7006,78.4792,1003.9064,,
321.6815,78.6579,1003.9129,,
322.6624,78.8408,1003.9194,,
323.6433,79.0275,1003.9261,,
324.6242,79.2180,1003.9328,,
325.6051,79.4120,1003.9397,,
326.5860,79.6094,1003.9466,,
327.5669,79.8099,1003.9536,,
328.5478,80.0134,1003.9606,,
329.5287,80.2196,1003.9678,,
330.5096,80.4283,1003.9750,,
331.4904,80.6393,1003.9823,,
332.4713,80.8524,1003.9896,,
333.4522,81.0673,1003.9970,,
334.4331,81.2839,1004.0045,,
335.4140,81.5020,1004.0119,,
336.3949,81.7212,1004.0195,,
337.3758,81.9414,1004.0271,,
338.3567,82.1624,1004.0347,,
339.3376,82.3839,1004.0423,,
340.3185,82.6057,1004.0500,,
341.2994,82.8275,1004.0577,,
342.2803,83.0492,1004.0654,,
343.2611,83.2705,1004.0732,,
344.2420,83.4913,1004.0809,,
345.2229,83.7111,1004.0886,,
346.2038,83.9299,1004.0964,,
347.1847,84.1475,1004.1041,,
348.1656,84.3635,1004.1118,,
349.1465,84.5778,1004.1195,,
350.1274,84.7901,1004.1272,,
351.1083,85.0003,1004.1349,,
352.0892,85.2080,1004.1425,,
353.0701,85.4132,1004.1501,,
354.0510,85.6156,1004.1577,,
355.0318,85.8150,1004.1652,,
356.0127,86.0111,1004.1727,,
356.9936,86.2039,1004.1801,,
357.9745,86.3930,1004.1874,,
358.9554,86.5783,1004.1948,,
359.9363,86.7596,1004.2020,,
360.9172,86.9367,1004.2092,,
361.8981,87.1094,1004.2163,,
362.8790,87.2776,1004.2233,,
363.8599,87.4411,1004.2303,,
364.8408,87.5997,1004.2371,,
365.8217,87.7533,1004.2439,,
366.8025,87.9016,1004.2506,,
367.7834,88.0446,1004.2572,,
368.7643,88.1821,1004.2637,,
369.7452,88.3139,1004.2701,,
370.7261,88.4400,1004.2764,,
371.7070,88.5601,1004.2826,,
372.6879,88.6742,1004.2886,,
373.6688,88.7822,1004.2946,,
374.6497,88.8839,1004.3004,,
375.6306,88.9793,1004.3062,,
376.6115,89.0682,1004.3118,,
377.5924,89.1505,1004.3173,,
378.5732,89.2262,1004.3226,,
379.5541,89.2952,1004.3278,,
380.5350,89.3574,1004.3329,,
381.5159,89.4127,1004.3379,,
382.4968,89.4612,1004.3427,,
383.4777,89.5026,1004.3474,,
384.4586,89.5371,1004.3520,,
385.4395,89.5646,1004.3564,,
386.4204,89.5850,1004.3607,,
387.4013,89.5983,1004.3648,,
388.3822,89.6045,1004.3688,,
389.3631,89.6036,1004.3727,,
390.3439,89.5956,1004.3764,,
391.3248,89.5805,1004.3799,,
392.3057,89.5584,1004.3834,,
393.2866,89.5292,1004.3866,,
394.2675,89.4929,1004.3898,,
395.2484,89.4497,1004.3928,,
396.2293,89.3995,1004.3956,,
397.2102,89.3425,1004.3983,,
398.1911,89.2786,1004.4009,,
399.1720,89.2079,1004.4033,,
400.1529,89.1305,1004.4056,,
401.1338,89.0465,1004.4077,,
402.1146,88.9560,1004.4097,,
403.0955,88.8591,1004.4116,,
404.0764,88.7558,1004.4133,,
405.0573,88.6463,1004.4149,,
406.0382,88.5306,1004.4164,,
407.0191,88.4090,1004.4177,,
408.0000,88.2815,1004.4189,,
408.9809,88.1482,1004.4199,,
409.9618,88.0093,1004.4209,,
410.9427,87.8650,1004.4217,,
411.9236,87.7153,1004.4224,,
412.9045,87.5605,1004.4230,,
413.8854,87.4007,1004.4235,,
414.8662,87.2360,1004.4238,,
415.8471,87.0667,1004.4241,,
416.8280,86.8928,1004.4242,,
417.8089,86.7146,1004.4242,,
418.7898,86.5323,1004.4242,,
419.7707,86.3460,1004.4240,,
420.7516,86.1560,1004.4238,,
421.7325,85.9624,1004.4234,,
422.7134,85.7654,1004.4230,,
423.6943,85.5653,1004.4225,,
424.6752,85.3622,1004.4219,,
425.6561,85.1563,1004.4212,,
426.6369,84.9479,1004.4205,,
427.6178,84.7372,1004.4197,,
428.5987,84.5244,1004.4188,,
429.5796,84.3096,1004.4179,,
430.5605,84.0932,1004.4170,,
431.5414,83.8753,1004.4159,,
432.5223,83.6563,1004.4149,,
433.5032,83.4361,1004.4138,,
434.4841,83.2153,1004.4126,,
435.4650,82.9938,1004.4115,,
436.4459,82.7721,1004.4103,,
437.4268,82.5502,1004.4090,,
438.4076,82.3285,1004.4078,,
439.3885,82.1071,1004.4065,,
440.3694,81.8863,1004.4053,,
441.3503,81.6663,1004.4040,,
442.3312,81.4473,1004.4028,,
443.3121,81.2297,1004.4015,,
444.2930,81.0134,1004.4003,,
445.2739,80.7989,1004.3990,,
446.2548,80.5863,1004.3978,,
447.2357,80.3759,1004.3966,,
448.2166,80.1678,1004.3955,,
449.1975,79.9623,1004.3943,,
450.1783,79.7595,1004.3932,,
451.1592,79.5598,1004.3922,,
452.1401,79.3632,1004.3912,,
453.1210,79.1700,1004.3902,,
454.1019,78.9805,1004.3893,,
455.0828,78.7947,1004.3885,,
456.0637,78.6129,1004.3877,,
457.0446,78.4352,1004.3870,,
458.0255,78.2619,1004.3863,,
459.0064,78.0931,1004.3858,,
459.9873,77.9291,1004.3853,,
460.9682,77.7698,1004.3849,,
461.9490,77.6157,1004.3846,,
462.9299,77.4667,1004.3843,,
463.9108,77.3230,1004.3842,,
464.8917,77.1848,1004.3842,,
465.8726,77.0523,1004.3842,,
466.8535,76.9255,1004.3844,,
467.8344,76.8046,1004.3847,,
468.8153,76.6897,1004.3851,,
469.7962,76.5809,1004.3856,,
470.7771,76.4784,1004.3862,,
471.7580,76.3823,1004.3869,,
472.7389,76.2926,1004.3878,,
473.7197,76.2094,1004.3888,,
474.7006,76.1329,1004.3899,,
475.6815,76.0631,1004.3911,,
476.6624,76.0000,1004.3924,,
477.6433,75.9438,1004.3939,,
478.6242,75.8945,1004.3956,,
479.6051,75.8522,1004.3973,,
480.5860,75.8168,1004.3992,,
481.5669,75.7885,1004.4013,,
482.5478,75.7672,1004.4034,,
483.5287,75.7530,1004.4058,,
484.5096,75.7459,1004.4082,,
485.4904,75.7459,1004.4108,,
486.4713,75.7530,1004.4136,,
487.4522,75.7672,1004.4165,,
488.4331,75.7885,1004.4195,,
489.4140,75.8168,1004.4227,,
490.3949,75.8522,1004.4260,,
491.3758,75.8945,1004.4295,,
492.3567,75.9438,1004.4331,,
493.3376,76.0000,1004.4368,,
494.3185,76.0631,1004.4407,,
495.2994,76.1329,1004.4447,,
496.2803,76.2094,1004.4489,,
497.2611,76.2926,1004.4532,,
498.2420,76.3823,1004.4577,,
499.2229,76.4784,1004.4623,,
500.2038,76.5809,1004.4670,,
501.1847,76.6897,1004.4719,,
502.1656,76.8046,1004.4769,,
503.1465,76.9255,1004.4820,,
504.1274,77.0523,1004.4873,,
505.1083,77.1848,1004.4927,,
506.0892,77.3230,1004.4982,,
507.0701,77.4667,1004.5038,,
508.0510,77.6157,1004.5096,,
509.0318,77.7698,1004.5155,,
510.0127,77.9291,1004.5215,,
510.9936,78.0931,1004.5276,,
511.9745,78.2619,1004.5338,,
512.9554,78.4352,1004.5401,,
513.9363,78.6129,1004.5465,,
514.9172,78.7947,1004.5530,,
515.8981,78.9805,1004.5597,,
516.8790,79.1700,1004.5664,,
517.8599,79.3632,1004.5732,,
518.8408,79.5598,1004.5801,,
519.8217,79.7595,1004.5871,,
520.8025,79.9623,1004.5941,,
521.7834,80.1678,1004.6012,,
522.7643,80.3759,1004.6084,,
523.7452,80.5863,1004.6157,,
524.7261,80.7989,1004.6230,,
525.7070,81.0134,1004.6304,,
526.6879,81.2297,1004.6378,,
527.6688,81.4473,1004.6453,,
528.6497,81.6663,1004.6529,,
529.6306,81.8863,1004.6604,,
530.6115,82.1071,1004.6680,,
531.5924,82.3285,1004.6757,,
532.5732,82.5502,1004.6833,,
533.5541,82.7721,1004.6910,,
534.5350,82.9938,1004.6987,,
535.5159,83.2153,1004.7065,,
536.4968,83.4361,1004.7142,,
537.4777,83.6563,1004.7219,,
538.4586,83.8753,1004.7297,,
539.4395,84.0932,1004.7374,,
540.4204,84.3096,1004.7451,,
541.4013,84.5244,1004.7528,,
542.3822,84.7372,1004.7605,,
543.3631,84.9479,1004.7682,,
544.3439,85.1563,1004.7758,,
545.3248,85.3622,1004.7835,,
546.3057,85.5653,1004.7910,,
547.2866,85.7654,1004.7986,,
548.2675,85.9624,1004.8060,,
549.2484,86.1560,1004.8135,,
550.2293,86.3460,1004.8209,,
551.2102,86.5323,1004.8282,,
552.1911,86.7146,1004.8354,,
553.1720,86.8928,1004.8426,,
554.1529,87.0667,1004.8498,,
555.1338,87.2360,1004.8568,,
556.1146,87.4007,1004.8638,,
557.0955,87.5605,1004.8707,,
558.0764,87.7153,1004.8775,,
559.0573,87.8650,1004.8842,,
560.0382,88.0093,1004.8908,,
561.0191,88.1482,1004.8973,,
562.0000,88.2815,1004.9037,,
562.9809,88.4090,1004.9101,,
563.9618,88.5306,1004.9163,,
564.9427,88.6463,1004.9224,,
565.9236,88.7558,1004.9284,,
566.9045,88.8591,1004.9342,,
567.8854,88.9560,1004.9400,,
568.8662,89.0465,1004.9456,,
569.8471,89.1305,1004.9511,,
570.8280,89.2079,1004.9565,,
571.8089,89.2786,1004.9618,,
572.7898,89.3425,1004.9669,,
573.7707,89.3995,1004.9719,,
574.7516,89.4497,1004.9768,,
575.7325,89.4929,1004.9815,,
576.7134,89.5292,1004.9861,,
577.6943,89.5584,1004.9905,,
578.6752,89.5805,1004.9949,,
579.6561,89.5956,1004.9990,,
580.6369,89.6036,1005.0031,,
581.6178,89.6045,1005.0070,,
582.5987,89.5983,1005.0107,,
583.5796,89.5850,1005.0143,,
584.5605,89.5646,1005.0178,,
585.5414,89.5371,1005.0211,,
586.5223,89.5026,1005.0243,,
587.5032,89.4612,1005.0273,,
588.4841,89.4127,1005.0302,,
589.4650,89.3574,1005.0329,,
590.4459,89.2952,1005.0355,,
591.4268,89.2262,1005.0380,,
592.4076,89.1505,1005.0403,,
593.3885,89.0682,1005.0424,,
594.3694,88.9793,1005.0445,,
595.3503,88.8839,1005.0464,,
596.3312,88.7822,1005.0481,,
597.3121,88.6742,1005.0498,,
598.2930,88.5601,1005.0512,,
599.2739,88.4400,1005.0526,,
600.2548,88.3139,1005.0538,,
601.2357,88.1821,1005.0549,,
602.2166,88.0446,1005.0559,,
603.1975,87.9016,1005.0568,,
604.1783,87.7533,1005.0575,,
605.1592,87.5997,1005.0581,,
606.1401,87.4411,1005.0586,,
607.1210,87.2776,1005.0590,,
608.1019,87.1094,1005.0593,,
609.0828,86.9367,1005.0594,,
610.0637,86.7596,1005.0595,,
611.0446,86.5783,1005.0594,,
612.0255,86.3930,1005.0593,,
613.0064,86.2039,1005.0591,,
613.9873,86.0111,1005.0588,,
614.9682,85.8150,1005.0584,,
615.9490,85.6156,1005.0579,,
616.9299,85.4132,1005.0573,,
617.9108,85.2080,1005.0567,,
618.8917,85.0003,1005.0559,,
619.8726,84.7901,1005.0552,,
620.8535,84.5778,1005.0543,,
621.8344,84.3635,1005.0534,,
622.8153,84.1475,1005.0525,,
623.7962,83.9299,1005.0514,,
624.7771,83.7111,1005.0504,,
625.7580,83.4913,1005.0493,,
626.7389,83.2705,1005.0482,,
627.7197,83.0492,1005.0470,,
628.7006,82.8275,1005.0458,,
629.6815,82.6057,1005.0446,,
630.6624,82.3839,1005.0434,,
631.6433,82.1624,1005.0421,,
632.6242,81.9414,1005.0409,,
633.6051,81.7212,1005.0396,,
634.5860,81.5020,1005.0383,,
635.5669,81.2839,1005.0371,,
636.5478,81.0673,1005.0358,,
637.5287,80.8524,1005.0346,,
638.5096,80.6393,1005.0334,,
639.4904,80.4283,1005.0322,,
640.4713,80.2196,1005.0310,,
641.4522,80.0134,1005.0299,,
642.4331,79.8099,1005.0287,,
643.4140,79.6094,1005.0277,,
644.3949,79.4120,1005.0267,,
645.3758,79.2180,1005.0257,,
646.3567,79.0275,1005.0248,,
647.3376,78.8408,1005.0239,,
648.3185,78.6579,1005.0231,,
649.2994,78.4792,1005.0224,,
650.2803,78.3048,1005.0217,,
651.2611,78.1349,1005.0212,,
652.2420,77.9696,1005.0207,,
653.2229,77.8092,1005.0202,,
654.2038,77.6537,1005.0199,,
655.1847,77.5034,1005.0196,,
656.1656,77.3584,1005.0195,,
657.1465,77.2188,1005.0194,,
658.1274,77.0849,1005.0195,,
659.1083,76.9566,1005.0196,,
660.0892,76.8342,1005.0199,,
661.0701,76.7178,1005.0202,,
662.0510,76.6075,1005.0207,,
663.0318,76.5035,1005.0213,,
664.0127,76.4057,1005.0220,,
664.9936,76.3144,1005.0228,,
665.9745,76.2296,1005.0237,,
666.9554,76.1514,1005.0248,,
667.9363,76.0799,1005.0260,,
668.9172,76.0152,1005.0273,,
669.8981,75.9572,1005.0288,,
670.8790,75.9062,1005.0304,,
671.8599,75.8621,1005.0321,,
672.8408,75.8250,1005.0340,,
673.8217,75.7949,1005.0360,,
674.8025,75.7718,1005.0381,,
675.7834,75.7559,1005.0404,,
676.7643,75.7470,1005.0428,,
677.7452,75.7452,1005.0454,,
678.7261,75.7505,1005.0481,,
679.7070,75.7630,1005.0510,,
680.6879,75.7825,1005.0540,,
681.6688,75.8091,1005.0571,,
682.6497,75.8427,1005.0604,,
683.6306,75.8833,1005.0638,,
684.6115,75.9309,1005.0674,,
685.5924,75.9853,1005.0711,,
686.5732,76.0467,1005.0750,,
687.5541,76.1148,1005.0790,,
688.5350,76.1897,1005.0831,,
689.5159,76.2712,1005.0874,,
690.4968,76.3593,1005.0918,,
691.4777,76.4538,1005.0964,,
692.4586,76.5547,1005.1011,,
693.4395,76.6619,1005.1059,,
694.4204,76.7753,1005.1109,,
695.4013,76.8947,1005.1160,,
696.3822,77.0200,1005.1212,,
697.3631,77.1511,1005.1266,,
698.3439,77.2879,1005.1321,,
699.3248,77.4302,1005.1377,,
700.3057,77.5779,1005.1434,,
701.2866,77.7308,1005.1492,,
702.2675,77.8888,1005.1552,,
703.2484,78.0517,1005.1613,,
704.2293,78.2193,1005.1675,,
705.2102,78.3915,1005.1738,,
706.1911,78.5681,1005.1802,,
707.1720,78.7489,1005.1867,,
708.1529,78.9337,1005.1933,,
709.1338,79.1223,1005.1999,,
710.1146,79.3146,1005.2067,,
711.0955,79.5103,1005.2136,,
712.0764,79.7093,1005.2206,,
713.0573,79.9113,1005.2276,,
714.0382,80.1162,1005.2347,,
715.0191,80.3236,1005.2419,,
716.0000,80.5335,1005.2491,,
716.9809,80.7456,1005.2564,,
717.9618,80.9596,1005.2638,,
718.9427,81.1754,1005.2712,,
719.9236,81.3928,1005.2787,,
720.9045,81.6115,1005.2862,,
721.8854,81.8312,1005.2938,,
722.8662,82.0518,1005.3014,,
723.8471,82.2731,1005.3090,,
724.8280,82.4947,1005.3167,,
725.8089,82.7166,1005.3244,,
726.7898,82.9384,1005.3321,,
727.7707,83.1599,1005.3398,,
728.7516,83.3810,1005.3475,,
729.7325,83.6013,1005.3553,,
730.7134,83.8207,1005.3630,,
731.6943,84.0389,1005.3707,,
732.6752,84.2557,1005.3785,,
733.6561,84.4708,1005.3862,,
734.6369,84.6842,1005.3939,,
735.6178,84.8955,1005.4015,,
736.5987,85.1045,1005.4092,,
737.5796,85.3110,1005.4168,,
738.5605,85.5148,1005.4244,,
739.5414,85.7157,1005.4319,,
740.5223,85.9135,1005.4394,,
741.5032,86.1079,1005.4469,,
742.4841,86.2989,1005.4543,,
743.4650,86.4861,1005.4616,,
744.4459,86.6694,1005.4689,,
745.4268,86.8487,1005.4761,,
746.4076,87.0236,1005.4832,,
747.3885,87.1941,1005.4903,,
748.3694,87.3600,1005.4973,,
749.3503,87.5210,1005.5042,,
750.3312,87.6771,1005.5110,,
751.3121,87.8281,1005.5178,,
752.2930,87.9738,1005.5244,,
753.2739,88.1140,1005.5310,,
754.2548,88.2487,1005.5374,,
755.2357,88.3777,1005.5437,,
756.2166,88.5008,1005.5500,,
757.1975,88.6179,1005.5561,,
758.1783,88.7290,1005.5621,,
759.1592,88.8339,1005.5680,,
760.1401,88.9324,1005.5738,,
761.1210,89.0245,1005.5795,,
762.1019,89.1102,1005.5850,,
763.0828,89.1892,1005.5904,,
764.0637,89.2615,1005.5957,,
765.0446,89.3271,1005.6009,,
766.0255,89.3859,1005.6059,,
767.0064,89.4378,1005.6108,,
767.9873,89.4828,1005.6156,,
768.9682,89.5208,1005.6202,,
769.9490,89.5517,1005.6247,,
770.9299,89.5757,1005.6290,,
771.9108,89.5925,1005.6333,,
772.8917,89.6023,1005.6373,,
773.8726,89.6049,1005.6413,,
774.8535,89.6005,1005.6450,,
775.8344,89.5890,1005.6487,,
776.8153,89.5703,1005.6522,,
777.7962,89.5447,1005.6555,,
778.7771,89.5119,1005.6587,,
779.7580,89.4722,1005.6618,,
780.7389,89.4255,1005.6647,,
781.7197,89.3718,1005.6675,,
782.7006,89.3114,1005.6701,,
783.6815,89.2441,1005.6726,,
784.6624,89.1700,1005.6750,,
785.6433,89.0894,1005.6772,,
786.6242,89.0021,1005.6792,,
787.6051,88.9084,1005.6812,,
788.5860,88.8082,1005.6830,,
789.5669,88.7018,1005.6846,,
790.5478,88.5892,1005.6861,,
791.5287,88.4706,1005.6875,,
792.5096,88.3460,1005.6888,,
793.4904,88.2156,1005.6899,,
794.4713,88.0795,1005.6909,,
795.4522,87.9379,1005.6918,,
796.4331,87.7908,1005.6926,,
797.4140,87.6386,1005.6932,,
798.3949,87.4812,1005.6937,,
799.3758,87.3189,1005.6941,,
800.3567,87.1519,1005.6944,,
801.3376,86.9803,1005.6946,,
802.3185,86.8042,1005.6947,,
803.2994,86.6240,1005.6947,,
804.2803,86.4397,1005.6946,,
805.2611,86.2515,1005.6944,,
806.2420,86.0596,1005.6941,,
807.2229,85.8643,1005.6937,,
808.2038,85.6657,1005.6932,,
809.1847,85.4641,1005.6927,,
810.1656,85.2596,1005.6921,,
811.1465,85.0524,1005.6914,,
812.1274,84.8428,1005.6906,,
813.1083,84.6310,1005.6898,,
814.0892,84.4172,1005.6889,,
815.0701,84.2016,1005.6879,,
816.0510,83.9844,1005.6870,,
817.0318,83.7659,1005.6859,,
818.0127,83.5463,1005.6848,,
818.9936,83.3258,1005.6837,,
819.9745,83.1046,1005.6825,,
820.9554,82.8830,1005.6814,,
821.9363,82.6611,1005.6802,,
822.9172,82.4393,1005.6789,,
823.8981,82.2177,1005.6777,,
824.8790,81.9966,1005.6764,,
825.8599,81.7762,1005.6752,,
826.8408,81.5567,1005.6739,,
827.8217,81.3383,1005.6726,,
828.8025,81.1213,1005.6714,,
829.7834,80.9060,1005.6701,,
830.7643,80.6924,1005.6689,,
831.7452,80.4808,1005.6677,,
832.7261,80.2715,1005.6665,,
833.7070,80.0647,1005.6654,,
834.6879,79.8605,1005.6643,,
835.6688,79.6593,1005.6632,,
836.6497,79.4611,1005.6622,,
837.6306,79.2662,1005.6612,,
838.6115,79.0748,1005.6603,,
839.5924,78.8871,1005.6594,,
840.5732,78.7033,1005.6586,,
841.5541,78.5235,1005.6578,,
842.5350,78.3480,1005.6572,,
843.5159,78.1770,1005.6566,,
844.4968,78.0105,1005.6560,,
845.4777,77.8488,1005.6556,,
846.4586,77.6921,1005.6552,,
847.4395,77.5405,1005.6549,,
848.4204,77.3941,1005.6548,,
849.4013,77.2532,1005.6547,,
850.3822,77.1178,1005.6547,,
851.3631,76.9881,1005.6548,,
